order_id;customer_id;order_date;order_value;
O00679;C0679;12/04/2024;-159,1;
O00680;C0680;25/04/2024;-181,1;
O00681;C0681;08/05/2024;-23,3;
O00682;C0682;21/05/2024;-49,4;
O00683;C0683;03/06/2024;-72;
O00684;C0684;16/06/2024;-94,8;
O00685;C0685;29/06/2024;-117,8;
O00686;C0686;12/07/2024;-141;
O00687;C0687;25/07/2024;-164,4;
O00688;C0688;07/08/2024;-184,3;
O00689;C0689;20/08/2024;-28,1;
O00690;C0690;02/09/2024;-52,1;
O00691;C0691;15/09/2024;-76,3;
O00692;C0692;28/09/2024;-97;
O00693;C0693;11/10/2024;-121,6;
O00694;C0694;24/10/2024;-142,7;
O00695;C0695;06/11/2024;-167,7;
O00696;C0696;19/11/2024;-189,2;
O00697;C0697;02/12/2024;-34,6;
O00698;C0698;15/12/2024;-56,5;
O00699;C0699;28/12/2024;-78,6;
O00700;C0700;10/01/2025;-100,9;
O00701;C0701;23/01/2025;-123,4;
O00702;C0702;05/02/2025;-146,1;
O00703;C0703;18/02/2025;-169;
O00704;C0704;03/03/2025;-192,1;
O00705;C0705;16/03/2025;-35,4;
O00706;C0706;29/03/2025;-58,9;
O00707;C0707;11/04/2025;-82,6;
O00708;C0708;24/04/2025;-106,5;
O00709;C0709;07/05/2025;-130,6;
O00710;C0710;20/05/2025;-151,2;
O00711;C0711;02/06/2025;-175,7;
O00712;C0712;15/06/2025;-196,7;
O00713;C0713;28/06/2025;-41,6;
O00714;C0714;11/07/2025;-63;
O00715;C0715;24/07/2025;-88,3;
O00716;C0716;06/08/2025;-110,1;
O00717;;19/08/2025;-132,1;
O00718;C0718;01/09/2025;-154,3;
O00719;C0719;14/09/2025;-180,4;
O00720;C0720;27/09/2025;-23;
O00721;C0721;10/10/2025;-45,8;
O00722;C0722;23/10/2025;-68,8;
O00723;C0723;05/11/2025;-92;
O00724;C0724;18/11/2025;-115,4;
O00725;C0725;01/12/2025;-135,3;
O00726;C0726;14/12/2025;-159,1;
O00727;C0727;27/12/2025;-183,1;
O00728;C0728;09/01/2026;-27,3;
O00729;C0729;22/01/2026;-48;
O00730;C0730;05/02/2024;-72,6;
O00731;C0731;18/02/2024;-93,7;
O00732;C0732;02/03/2024;-118,7;
O00733;C0733;15/03/2024;-140,2;
O00734;C0734;28/03/2024;-165,6;
O00735;C0735;10/04/2024;-187,5;
O00736;C0736;23/04/2024;-29,6;
O00737;C0737;06/05/2024;-51,9;
O00738;C0738;19/05/2024;-74,4;
O00739;C0739;01/06/2024;-97,1;
O00740;C0740;14/06/2024;-120;
O00741;C0741;27/06/2024;-143,1;
O00742;C0742;10/07/2024;-166,4;
O00743;C0743;23/07/2024;-189,9;
O00744;C0744;05/08/2024;-33,6;
O00745;C0745;18/08/2024;-57,5;
O00746;C0746;31/08/2024;-81,6;
O00747;C0747;13/09/2024;-102,2;
O00748;C0748;26/09/2024;-126,7;
O00749;C0749;09/10/2024;-147,7;
O00750;C0750;22/10/2024;-172,6;
O00751;C0751;04/11/2024;-194;
O00752;C0752;17/11/2024;-39,3;
O00753;C0753;30/11/2024;-61,1;
O00754;C0754;13/12/2024;-83,1;
O00755;C0755;26/12/2024;-105,3;
O00756;C0756;08/01/2025;-131,4;
O00757;C0757;21/01/2025;-154;
O00758;C0758;03/02/2025;-176,8;
O00759;C0759;16/02/2025;-199,8;
O00760;C0760;01/03/2025;-43;
O00761;C0761;14/03/2025;-66,4;
O00762;C0762;27/03/2025;-86,3;
O00763;C0763;09/04/2025;-110,1;
O00764;C0764;22/04/2025;-134,1;
O00765;C0765;05/05/2025;-158,3;
O00766;C0766;18/05/2025;-179;
O00767;C0767;31/05/2025;-23,6;
O00768;C0768;13/06/2025;-44,7;
O00769;C0769;26/06/2025;-69,7;
O00770;C0770;09/07/2025;-91,2;
O00771;C0771;22/07/2025;-116,6;
O00772;C0772;04/08/2025;-138,5;
O00773;C0773;17/08/2025;-160,6;
O00774;C0774;30/08/2025;-182,9;
O00775;C0775;12/09/2025;-25,4;
O00776;C0776;25/09/2025;-48,1;
O00777;C0777;08/10/2025;-71;
O00778;C0778;21/10/2025;-94,1;
O00779;C0779;03/11/2025;-117,4;
O00780;C0780;16/11/2025;-140,9;
O00781;C0781;29/11/2025;-164,6;
O00782;C0782;12/12/2025;-188,5;
O00783;C0783;25/12/2025;-32,6;
O00784;C0784;07/01/2026;-53,2;
O00785;C0785;20/01/2026;-77,7;
O00786;C0786;02/02/2026;-98,7;
O00787;C0787;16/02/2024;-123,6;
O00788;C0788;29/02/2024;-145;
O00789;C0789;13/03/2024;-170,3;
O00790;C0790;26/03/2024;-192,1;
O00791;C0791;08/04/2024;-34,1;
O00792;C0792;21/04/2024;-56,3;
O00793;C0793;04/05/2024;-82,4;
O00794;C0794;17/05/2024;-105;
O00795;C0795;30/05/2024;-127,8;
O00796;C0796;12/06/2024;-150,8;
O00797;C0797;25/06/2024;-174;
O00798;C0798;08/07/2024;-197,4;
O00799;C0799;21/07/2024;-37,3;
O00800;C0800;03/08/2024;-61,1;
O00801;C0801;16/08/2024;-85,1;
O00802;C0802;29/08/2024;-109,3;
O00803;C0803;11/09/2024;-130;
O00804;C0804;24/09/2024;-154,6;
O00805;C0805;07/10/2024;-175,7;
O00806;C0806;20/10/2024;-200,7;
O00807;C0807;02/11/2024;-42,2;
O00808;C0808;15/11/2024;-67,6;
O00809;C0809;28/11/2024;-89,5;
O00810;C0810;11/12/2024;-111,6;
O00811;C0811;24/12/2024;-133,9;
O00812;C0812;06/01/2025;-156,4;
O00813;C0813;19/01/2025;-179,1;
O00814;C0814;01/02/2025;-22;
O00815;C0815;14/02/2025;-45,1;
O00816;C0816;27/02/2025;-68,4;
O00817;C0817;12/03/2025;-91,9;
O00818;C0818;25/03/2025;-115,6;
O00819;C0819;07/04/2025;-139,5;
O00820;C0820;20/04/2025;-163,6;
O00821;C0821;03/05/2025;-184,2;
O00822;C0822;16/05/2025;-28,7;
O00823;C0823;29/05/2025;-49,7;
O00824;C0824;11/06/2025;-74,6;
O00825;C0825;24/06/2025;-96;
O00826;C0826;07/07/2025;-121,3;
O00827;C0827;20/07/2025;-143,1;
O00828;C0828;02/08/2025;-165,1;
O00829;C0829;15/08/2025;-187,3;
O00830;C0830;28/08/2025;-33,4;
O00831;C0831;10/09/2025;-56;
O00832;C0832;23/09/2025;-78,8;
O00833;C0833;06/10/2025;-101,8;
O00834;C0834;19/10/2025;-125;
O00835;C0835;01/11/2025;-148,4;
O00836;C0836;14/11/2025;-168,3;
O00837;C0837;27/11/2025;-192,1;
O00838;C0838;10/12/2025;-36,1;
O00839;C0839;23/12/2025;-60,3;
O00840;C0840;05/01/2026;-81;
O00841;C0841;18/01/2026;-105,6;
O00842;C0842;31/01/2026;-126,7;
O00843;C0843;14/02/2024;-151,7;
O00844;C0844;27/02/2024;-173,2;
O00845;C0845;11/03/2024;-198,6;
O00846;C0846;24/03/2024;-40,5;
O00847;C0847;06/04/2024;-62,6;
O00848;C0848;19/04/2024;-84,9;
O00849;C0849;02/05/2024;-107,4;
O00850;C0850;15/05/2024;-130,1;
O00851;C0851;28/05/2024;-153;
O00852;C0852;10/06/2024;-176,1;
O00853;C0853;23/06/2024;-199,4;
O00854;C0854;06/07/2024;-42,9;
O00855;C0855;19/07/2024;-66,6;
O00856;C0856;01/08/2024;-90,5;
O00857;C0857;14/08/2024;-114,6;
O00858;C0858;27/08/2024;-135,2;
O00859;C0859;09/09/2024;-159,7;
O00860;C0860;22/09/2024;-180,7;
O00861;C0861;05/10/2024;-25,6;
O00862;C0862;18/10/2024;-47;
O00863;C0863;31/10/2024;-72,3;
O00864;C0864;13/11/2024;-94,1;
O00865;C0865;26/11/2024;-116,1;
O00866;C0866;09/12/2024;-138,3;
O00867;C0867;22/12/2024;-164,4;
O00868;C0868;04/01/2025;-187;
O00869;C0869;17/01/2025;-29,8;
O00870;C0870;30/01/2025;-52,8;
O00871;C0871;12/02/2025;-76;
O00872;C0872;25/02/2025;-99,4;
O00873;C0873;10/03/2025;-119,3;
O00874;C0874;23/03/2025;-143,1;
O00875;C0875;05/04/2025;-167,1;
O00876;C0876;18/04/2025;-191,3;
O00877;C0877;01/05/2025;-32;
O00878;C0878;14/05/2025;-56,6;
O00879;C0879;27/05/2025;-77,7;
O00880;C0880;09/06/2025;-102,7;
O00881;C0881;22/06/2025;-124,2;
O00882;C0882;05/07/2025;-149,6;
O00883;C0883;18/07/2025;-171,5;
O00884;C0884;31/07/2025;-193,6;
O00885;C0885;13/08/2025;-35,9;
O00886;C0886;26/08/2025;-58,4;
O00887;C0887;08/09/2025;-81,1;
O00888;C0888;21/09/2025;-104;
O00889;C0889;04/10/2025;-127,1;
O00890;C0890;17/10/2025;-150,4;
O00891;C0891;30/10/2025;-173,9;
O00892;C0892;12/11/2025;-197,6;
O00893;C0893;25/11/2025;-41,5;
O00894;C0894;08/12/2025;-65,6;
O00895;C0895;21/12/2025;-86,2;
O00896;C0896;03/01/2026;-110,7;
O00897;C0897;16/01/2026;-131,7;
O00898;C0898;29/01/2026;-156,6;
O00899;C0899;12/02/2024;-178;
O00900;C0900;25/02/2024;-23,3;
O00901;C0901;09/03/2024;-45,1;
O00902;C0902;22/03/2024;-67,1;
O00903;C0903;04/04/2024;-89,3;
O00904;C0904;17/04/2024;-115,4;
O00905;C0905;30/04/2024;-138;
O00906;C0906;13/05/2024;-160,8;
O00907;C0907;26/05/2024;-183,8;
O00908;C0908;08/06/2024;-27;
O00909;C0909;21/06/2024;-50,4;
O00910;C0910;04/07/2024;-70,3;
O00911;C0911;17/07/2024;-94,1;
O00912;C0912;30/07/2024;-118,1;
O00913;C0913;12/08/2024;-142,3;
O00914;C0914;25/08/2024;-163;
O00915;C0915;07/09/2024;-187,6;
O00916;C0916;20/09/2024;-28,7;
O00917;C0917;03/10/2024;-53,7;
O00918;C0918;16/10/2024;-75,2;
O00919;C0919;29/10/2024;-100,6;
O00920;C0920;11/11/2024;-122,5;
O00921;C0921;24/11/2024;-144,6;
O00922;C0922;07/12/2024;-166,9;
O00923;C0923;20/12/2024;-189,4;
O00924;C0924;02/01/2025;-32,1;
O00925;C0925;15/01/2025;-55;
O00926;C0926;28/01/2025;-78,1;
O00927;C0927;10/02/2025;-101,4;
O00928;C0928;23/02/2025;-124,9;
O00929;C0929;08/03/2025;-148,6;
O00930;C0930;21/03/2025;-172,5;
O00931;;03/04/2025;-196,6;
O00932;C0932;16/04/2025;-37,2;
O00933;C0933;29/04/2025;-61,7;
O00934;C0934;12/05/2025;-82,7;
O00935;C0935;25/05/2025;-107,6;
O00936;C0936;07/06/2025;-129;
O00937;C0937;20/06/2025;-154,3;
O00938;C0938;03/07/2025;-176,1;
O00939;C0939;16/07/2025;-198,1;
O00940;C0940;29/07/2025;-40,3;
O00941;C0941;11/08/2025;-66,4;
O00942;C0942;24/08/2025;-89;
O00943;C0943;06/09/2025;-111,8;
O00944;C0944;19/09/2025;-134,8;
O00945;C0945;02/10/2025;-158;
O00946;C0946;15/10/2025;-181,4;
O00947;C0947;28/10/2025;-21,3;
O00948;C0948;10/11/2025;-45,1;
O00949;C0949;23/11/2025;-69,1;
O00950;C0950;06/12/2025;-93,3;
O00951;C0951;19/12/2025;-114;
O00952;C0952;01/01/2026;-138,6;
O00953;C0953;14/01/2026;-159,7;
O00954;C0954;27/01/2026;-184,7;
O00955;C0955;10/02/2024;-26,2;
O00956;C0956;23/02/2024;-51,6;
O00957;C0957;07/03/2024;-73,5;
O00958;C0958;20/03/2024;-95,6;
O00959;C0959;02/04/2024;-117,9;
O00960;C0960;15/04/2024;-140,4;
O00961;C0961;28/04/2024;-163,1;
O00962;C0962;11/05/2024;-186;
O00963;C0963;24/05/2024;-29,1;
O00964;C0964;06/06/2024;-52,4;
O00965;C0965;19/06/2024;-75,9;
O00966;C0966;02/07/2024;-99,6;
O00967;C0967;15/07/2024;-123,5;
O00968;C0968;28/07/2024;-147,6;
O00969;C0969;10/08/2024;-168,2;
O00970;C0970;23/08/2024;-192,7;
O00971;C0971;05/09/2024;-33,7;
O00972;C0972;18/09/2024;-58,6;
O00973;C0973;01/10/2024;-80;
O00974;C0974;14/10/2024;-105,3;
O00975;C0975;27/10/2024;-127,1;
O00976;C0976;09/11/2024;-149,1;
O00977;C0977;22/11/2024;-171,3;
O00978;C0978;05/12/2024;-197,4;
O00979;C0979;18/12/2024;-40;
O00980;C0980;31/12/2024;-62,8;
O00981;C0981;13/01/2025;-85,8;
O00982;C0982;26/01/2025;-109;
O00983;C0983;08/02/2025;-132,4;
O00984;C0984;21/02/2025;-152,3;
O00985;C0985;06/03/2025;-176,1;
O00986;C0986;19/03/2025;-200,1;
O00987;C0987;01/04/2025;-44,3;
O00988;C0988;14/04/2025;-65;
O00989;C0989;27/04/2025;-89,6;
O00990;C0990;10/05/2025;-110,7;
O00991;C0991;23/05/2025;-135,7;
O00992;C0992;05/06/2025;-157,2;
O00993;C0993;18/06/2025;-182,6;
O00994;C0994;01/07/2025;-24,5;
O00995;C0995;14/07/2025;-46,6;
O00996;C0996;27/07/2025;-68,9;
O00997;C0997;09/08/2025;-91,4;
O00998;C0998;22/08/2025;-114,1;
O00999;C0999;04/09/2025;-137;
O01000;C1000;17/09/2025;-160,1;
O01001;C1001;30/09/2025;-183,4;
O01002;C1002;13/10/2025;-26,9;
O01003;C1003;26/10/2025;-50,6;
O01004;C1004;08/11/2025;-74,5;
O01005;C1005;21/11/2025;-98,6;
O01006;C1006;04/12/2025;-119,2;
O01007;C1007;17/12/2025;-143,7;
O01008;C1008;30/12/2025;-164,7;
O01009;C1009;12/01/2026;-189,6;
O01010;C1010;25/01/2026;-31;
O01011;C1011;08/02/2024;-56,3;
O01012;C1012;21/02/2024;-78,1;
O01013;C1013;05/03/2024;-100,1;
O01014;C1014;18/03/2024;-122,3;
O01015;C1015;31/03/2024;-148,4;
O01016;C1016;13/04/2024;-171;
O01017;C1017;26/04/2024;-193,8;
O01018;C1018;09/05/2024;-36,8;
O01019;C1019;22/05/2024;-60;
O01020;C1020;04/06/2024;-83,4;
O01021;C1021;17/06/2024;-103,3;
O01022;C1022;30/06/2024;-127,1;
O01023;C1023;13/07/2024;-151,1;
O01024;C1024;26/07/2024;-175,3;
O01025;C1025;08/08/2024;-196;
O01026;C1026;21/08/2024;-40,6;
O01027;C1027;03/09/2024;-61,7;
O01028;C1028;16/09/2024;-86,7;
O01029;C1029;29/09/2024;-108,2;
O01030;C1030;12/10/2024;-133,6;
O01031;C1031;25/10/2024;-155,5;
O01032;C1032;07/11/2024;-177,6;
O01033;C1033;20/11/2024;-199,9;
O01034;C1034;03/12/2024;-42,4;
O01035;C1035;16/12/2024;-65,1;
O01036;C1036;29/12/2024;-88;
O01037;C1037;11/01/2025;-111,1;
O01038;C1038;24/01/2025;-134,4;
O01039;C1039;06/02/2025;-157,9;
O01040;C1040;19/02/2025;-181,6;
O01041;C1041;04/03/2025;-25,5;
O01042;C1042;17/03/2025;-49,6;
O01043;C1043;30/03/2025;-70,2;
O01044;C1044;12/04/2025;-94,7;
O01045;C1045;25/04/2025;-115,7;
O01046;C1046;08/05/2025;-140,6;
O01047;C1047;21/05/2025;-162;
O01048;C1048;03/06/2025;-187,3;
O01049;C1049;16/06/2025;-29,1;
O01050;C1050;29/06/2025;-51,1;
O01051;C1051;12/07/2025;-73,3;
O01052;C1052;25/07/2025;-99,4;
O01053;C1053;07/08/2025;-122;
O01054;C1054;20/08/2025;-144,8;
O01055;C1055;02/09/2025;-167,8;
O01056;C1056;15/09/2025;-191;
O01057;C1057;28/09/2025;-34,4;
O01058;C1058;11/10/2025;-54,3;
O01059;C1059;24/10/2025;-78,1;
O01060;C1060;06/11/2025;-102,1;
O01061;C1061;19/11/2025;-126,3;
O01062;C1062;02/12/2025;-147;
O01063;C1063;15/12/2025;-171,6;
O01064;C1064;28/12/2025;-192,7;
O01065;C1065;10/01/2026;-37,7;
O01066;C1066;23/01/2026;-59,2;
O01067;C1067;06/02/2024;-84,6;
O01068;;19/02/2024;-106,5;
O01069;C1069;03/03/2024;-128,6;
O01070;C1070;16/03/2024;-150,9;
O01071;C1071;29/03/2024;-173,4;
O01072;C1072;11/04/2024;-196,1;
O01073;C1073;24/04/2024;-39;
O01074;C1074;07/05/2024;-62,1;
O01075;C1075;20/05/2024;-85,4;
O01076;C1076;02/06/2024;-108,9;
O01077;C1077;15/06/2024;-132,6;
O01078;C1078;28/06/2024;-156,5;
O01079;C1079;11/07/2024;-180,6;
O01080;C1080;24/07/2024;-21,2;
O01081;C1081;06/08/2024;-45,7;
O01082;C1082;19/08/2024;-66,7;
O01083;C1083;01/09/2024;-91,6;
O01084;C1084;14/09/2024;-113;
O01085;C1085;27/09/2024;-138,3;
O01086;C1086;10/10/2024;-160,1;
O01087;C1087;23/10/2024;-182,1;
O01088;C1088;05/11/2024;-24,3;
O01089;C1089;18/11/2024;-50,4;
O01090;C1090;01/12/2024;-73;
O01091;C1091;14/12/2024;-95,8;
O01092;C1092;27/12/2024;-118,8;
O01093;C1093;09/01/2025;-142;
O01094;C1094;22/01/2025;-165,4;
O01095;C1095;04/02/2025;-185,3;
O01096;C1096;17/02/2025;-29,1;
O01097;C1097;02/03/2025;-53,1;
O01098;C1098;15/03/2025;-77,3;
O01099;C1099;28/03/2025;-98;
O01100;C1100;10/04/2025;-122,6;
O01101;C1101;23/04/2025;-143,7;
O01102;C1102;06/05/2025;-168,7;
O01103;C1103;19/05/2025;-190,2;
O01104;C1104;01/06/2025;-35,6;
O01105;C1105;14/06/2025;-57,5;
O01106;C1106;27/06/2025;-79,6;
O01107;C1107;10/07/2025;-101,9;
O01108;C1108;23/07/2025;-124,4;
O01109;C1109;05/08/2025;-147,1;
O01110;C1110;18/08/2025;-170;
O01111;C1111;31/08/2025;-193,1;
O01112;C1112;13/09/2025;-36,4;
O01113;C1113;26/09/2025;-59,9;
O01114;C1114;09/10/2025;-83,6;
O01115;C1115;22/10/2025;-107,5;
O01116;C1116;04/11/2025;-131,6;
O01117;C1117;17/11/2025;-152,2;
O01118;C1118;30/11/2025;-176,7;
O01119;C1119;13/12/2025;-197,7;
O01120;C1120;26/12/2025;-42,6;
O01121;C1121;08/01/2026;-64;
O01122;C1122;21/01/2026;-89,3;
O01123;C1123;03/02/2026;-111,1;
O01124;C1124;17/02/2024;-133,1;
O01125;C1125;01/03/2024;-155,3;
O01126;C1126;14/03/2024;-181,4;
O01127;C1127;27/03/2024;-24;
O01128;C1128;09/04/2024;-46,8;
O01129;C1129;22/04/2024;-69,8;
O01130;C1130;05/05/2024;-93;
O01131;C1131;18/05/2024;-116,4;
O01132;C1132;31/05/2024;-136,3;
O01133;C1133;13/06/2024;-160,1;
O01134;C1134;26/06/2024;-184,1;
O01135;C1135;09/07/2024;-28,3;
O01136;C1136;22/07/2024;-49;
O01137;C1137;04/08/2024;-73,6;
O01138;C1138;17/08/2024;-94,7;
O01139;C1139;30/08/2024;-119,7;
O01140;C1140;12/09/2024;-141,2;
O01141;C1141;25/09/2024;-166,6;
O01142;C1142;08/10/2024;-188,5;
O01143;C1143;21/10/2024;-30,6;
O01144;C1144;03/11/2024;-52,9;
O01145;C1145;16/11/2024;-75,4;
O01146;C1146;29/11/2024;-98,1;
O01147;C1147;12/12/2024;-121;
O01148;C1148;25/12/2024;-144,1;
O01149;C1149;07/01/2025;-167,4;
O01150;C1150;20/01/2025;-190,9;
O01151;C1151;02/02/2025;-34,6;
O01152;C1152;15/02/2025;-58,5;
O01153;C1153;28/02/2025;-82,6;
O01154;C1154;13/03/2025;-103,2;
O01155;C1155;26/03/2025;-127,7;
O01156;C1156;08/04/2025;-148,7;
O01157;C1157;21/04/2025;-173,6;
O01158;C1158;04/05/2025;-195;
O01159;C1159;17/05/2025;-40,3;
O01160;C1160;30/05/2025;-62,1;
O01161;C1161;12/06/2025;-84,1;
O01162;C1162;25/06/2025;-106,3;
O01163;C1163;08/07/2025;-132,4;
O01164;C1164;21/07/2025;-155;
O01165;C1165;03/08/2025;-177,8;
O01166;C1166;16/08/2025;-200,8;
O01167;C1167;29/08/2025;-44;
O01168;C1168;11/09/2025;-67,4;
O01169;C1169;24/09/2025;-87,3;
O01170;C1170;07/10/2025;-111,1;
O01171;C1171;20/10/2025;-135,1;
O01172;C1172;02/11/2025;-159,3;
O01173;C1173;15/11/2025;-180;
O01174;C1174;28/11/2025;-24,6;
O01175;C1175;11/12/2025;-45,7;
O01176;C1176;24/12/2025;-70,7;
O01177;C1177;06/01/2026;-92,2;
O01178;C1178;19/01/2026;-117,6;
O01179;C1179;01/02/2026;-139,5;
O01180;C1180;15/02/2024;-161,6;
O01181;C1181;28/02/2024;-183,9;
O01182;C1182;12/03/2024;-26,4;
O01183;C1183;25/03/2024;-49,1;
O01184;C1184;07/04/2024;-72;
O01185;C1185;20/04/2024;-95,1;
O01186;C1186;03/05/2024;-118,4;
O01187;C1187;16/05/2024;-141,9;
O01188;C1188;29/05/2024;-165,6;
O01189;C1189;11/06/2024;-189,5;
O01190;C1190;24/06/2024;-33,6;
O01191;C1191;07/07/2024;-54,2;
O01192;C1192;20/07/2024;-78,7;
O01193;C1193;02/08/2024;-99,7;
O01194;C1194;15/08/2024;-124,6;
O01195;C1195;28/08/2024;-146;
O01196;C1196;10/09/2024;-171,3;
O01197;C1197;23/09/2024;-193,1;
O01198;C1198;06/10/2024;-35,1;
O01199;C1199;19/10/2024;-57,3;
O01200;C1200;01/11/2024;-83,4;
O01201;C1201;14/11/2024;-106;
O01202;C1202;27/11/2024;-128,8;
O01203;C1203;10/12/2024;-151,8;
O01204;C1204;23/12/2024;-175;
O01205;;05/01/2025;-198,4;
O01206;C1206;18/01/2025;-38,3;
O01207;C1207;31/01/2025;-62,1;
O01208;C1208;13/02/2025;-86,1;
O01209;C1209;26/02/2025;-110,3;
O01210;C1210;11/03/2025;-131;
O01211;C1211;24/03/2025;-155,6;
O01212;C1212;06/04/2025;-176,7;
O01213;C1213;19/04/2025;-201,7;
O01214;C1214;02/05/2025;-43,2;
O01215;C1215;15/05/2025;-68,6;
O01216;C1216;28/05/2025;-90,5;
O01217;C1217;10/06/2025;-112,6;
O01218;C1218;23/06/2025;-134,9;
O01219;C1219;06/07/2025;-157,4;
O01220;C1220;19/07/2025;-180,1;
O01221;C1221;01/08/2025;-23;
O01222;C1222;14/08/2025;-46,1;
O01223;C1223;27/08/2025;-69,4;
O01224;C1224;09/09/2025;-92,9;
O01225;C1225;22/09/2025;-116,6;
O01226;C1226;05/10/2025;-140,5;
O01227;C1227;18/10/2025;-164,6;
O01228;C1228;31/10/2025;-185,2;
O01229;C1229;13/11/2025;-29,7;
O01230;C1230;26/11/2025;-50,7;
O01231;;09/12/2025;-75,6;
O01232;C1232;22/12/2025;-97;
O01233;C1233;04/01/2026;-122,3;
O01234;C1234;17/01/2026;-144,1;
O01235;C1235;30/01/2026;-166,1;
O01236;C1236;13/02/2024;-188,3;
O01237;C1237;26/02/2024;-34,4;
O01238;C1238;10/03/2024;-57;
O01239;C1239;23/03/2024;-79,8;
O01240;C1240;05/04/2024;-102,8;
O01241;C1241;18/04/2024;-126;
O01242;C1242;01/05/2024;-149,4;
O01243;C1243;14/05/2024;-169,3;
O01244;C1244;27/05/2024;-193,1;
O01245;C1245;09/06/2024;-37,1;
O01246;C1246;22/06/2024;-61,3;
O01247;C1247;05/07/2024;-82;
O01248;C1248;18/07/2024;-106,6;
O01249;C1249;31/07/2024;-127,7;
O01250;C1250;13/08/2024;-152,7;
O01251;C1251;26/08/2024;-174,2;
O01252;C1252;08/09/2024;-199,6;
O01253;C1253;21/09/2024;-41,5;
O01254;C1254;04/10/2024;-63,6;
O01255;C1255;17/10/2024;-85,9;
O01256;C1256;30/10/2024;-108,4;
O01257;C1257;12/11/2024;-131,1;
O01258;C1258;25/11/2024;-154;
O01259;C1259;08/12/2024;-177,1;
O01260;C1260;21/12/2024;-20,4;
O01261;C1261;03/01/2025;-43,9;
O01262;C1262;16/01/2025;-67,6;
O01263;C1263;29/01/2025;-91,5;
O01264;C1264;11/02/2025;-115,6;
O01265;C1265;24/02/2025;-136,2;
O01266;C1266;09/03/2025;-160,7;
O01267;C1267;22/03/2025;-181,7;
O01268;C1268;04/04/2025;-26,6;
O01269;C1269;17/04/2025;-48;
O01270;C1270;30/04/2025;-73,3;
O01271;C1271;13/05/2025;-95,1;
O01272;C1272;26/05/2025;-117,1;
O01273;C1273;08/06/2025;-139,3;
O01274;C1274;21/06/2025;-165,4;
O01275;C1275;04/07/2025;-188;
O01276;C1276;17/07/2025;-30,8;
O01277;C1277;30/07/2025;-53,8;
O01278;C1278;12/08/2025;-77;
O01279;C1279;25/08/2025;-100,4;
O01280;C1280;07/09/2025;-120,3;
O01281;C1281;20/09/2025;-144,1;
O01282;C1282;03/10/2025;-168,1;
O01283;C1283;16/10/2025;-192,3;
O01284;C1284;29/10/2025;-33;
O01285;C1285;11/11/2025;-57,6;
O01286;C1286;24/11/2025;-78,7;
O01287;C1287;07/12/2025;-103,7;
O01288;C1288;20/12/2025;-125,2;
O01289;C1289;02/01/2026;-150,6;
O01290;C1290;15/01/2026;-172,5;
O01291;C1291;28/01/2026;-194,6;
O01292;C1292;11/02/2024;-36,9;
O01293;C1293;24/02/2024;-59,4;
O01294;C1294;08/03/2024;-82,1;
O01295;C1295;21/03/2024;-105;
O01296;C1296;03/04/2024;-128,1;
O01297;C1297;16/04/2024;-151,4;
O01298;C1298;29/04/2024;-174,9;
O01299;C1299;12/05/2024;-198,6;
O01300;C1300;25/05/2024;-42,5;
O01301;C1301;07/06/2024;-66,6;
O01302;C1302;20/06/2024;-87,2;
O01303;C1303;03/07/2024;-111,7;
O01304;C1304;16/07/2024;-132,7;
O01305;C1305;29/07/2024;-157,6;
O01306;C1306;11/08/2024;-179;
O01307;C1307;24/08/2024;-24,3;
O01308;C1308;06/09/2024;-46,1;
O01309;C1309;19/09/2024;-68,1;
O01310;C1310;02/10/2024;-90,3;
O01311;C1311;15/10/2024;-116,4;
O01312;C1312;28/10/2024;-139;
O01313;C1313;10/11/2024;-161,8;
O01314;C1314;23/11/2024;-184,8;
O01315;C1315;06/12/2024;-28;
O01316;C1316;19/12/2024;-51,4;
O01317;C1317;01/01/2025;-71,3;
O01318;C1318;14/01/2025;-95,1;
O01319;C1319;27/01/2025;-119,1;
O01320;C1320;09/02/2025;-143,3;
O01321;C1321;22/02/2025;-164;
O01322;C1322;07/03/2025;-188,6;
O01323;C1323;20/03/2025;-29,7;
O01324;C1324;02/04/2025;-54,7;
O01325;C1325;15/04/2025;-76,2;
O01326;C1326;28/04/2025;-101,6;
O01327;C1327;11/05/2025;-123,5;
O01328;C1328;24/05/2025;-145,6;
O01329;C1329;06/06/2025;-167,9;
O01330;C1330;19/06/2025;-190,4;
O01331;C1331;02/07/2025;-33,1;
O01332;C1332;15/07/2025;-56;
O01333;C1333;28/07/2025;-79,1;
O01334;C1334;10/08/2025;-102,4;
O01335;C1335;23/08/2025;-125,9;
O01336;C1336;05/09/2025;-149,6;
O01337;C1337;18/09/2025;-173,5;
O01338;C1338;01/10/2025;-197,6;
O01339;C1339;14/10/2025;-38,2;
O01340;C1340;27/10/2025;-62,7;
O01341;;09/11/2025;-83,7;
O01342;C1342;22/11/2025;-108,6;
O01343;C1343;05/12/2025;-130;
O01344;C1344;18/12/2025;-155,3;
O01345;C1345;31/12/2025;-177,1;
O01346;C1346;13/01/2026;-199,1;
O01347;C1347;26/01/2026;-41,3;
O01348;C1348;09/02/2024;-67,4;
O01349;C1349;22/02/2024;-90;
O01350;C1350;06/03/2024;-112,8;
O01351;C1351;19/03/2024;-135,8;
O01352;C1352;01/04/2024;-159;
O01353;C1353;14/04/2024;-182,4;
