order_id,customer_id,order_date,net_revenue,margin_pct,location,channel,order_hour,order_day_of_week_monday_first,order_day_name
O0000333,C04444,2023-01-09,108.4,0.301,Hcmc,referral,14,1,Monday
O0000334,C04732,2023-01-09,184.2,0.44,Hcmc,referral,21,1,Monday
O0000335,C02908,2023-01-09,166.5,0.435,Hcmc,organic,20,1,Monday
O0000336,C02372,2023-01-09,110.78,0.411,Hcmc,social,23,1,Monday
O0000337,C02774,2023-01-09,150.34,0.438,Hcmc,organic,20,1,Monday
O0000338,C01062,2023-01-09,247.19,0.389,Taipei,paid_search,20,1,Monday
O0000339,C04956,2023-01-09,260.39,0.26,Hcmc,referral,21,1,Monday
O0000340,C04147,2023-01-09,169.41,0.397,Danang,email,21,1,Monday
O0000341,C02563,2023-01-09,168.04,0.45,Hcmc,organic,20,1,Monday
O0000342,C02857,2023-01-09,165.26,0.349,Taipei,organic,22,1,Monday
O0000343,C01402,2023-01-09,85.95,0.355,Hanoi,social,16,1,Monday
O0000344,C00214,2023-01-09,238.48,0.283,Taipei,paid_search,20,1,Monday
O0000345,C03947,2023-01-09,91.97,0.446,Hcmc,email,15,1,Monday
O0000346,C04154,2023-01-09,172.21,0.389,Taipei,email,21,1,Monday
O0000347,C04933,2023-01-09,155.69,0.345,Hanoi,referral,10,1,Monday
O0000348,C04193,2023-01-09,285.15,0.296,Hcmc,email,21,1,Monday
O0000349,C04914,2023-01-10,213.66,0.329,Hcmc,referral,21,2,Tuesday
O0000350,C02718,2023-01-10,209.29,0.45,Hcmc,organic,20,2,Tuesday
O0000351,C00806,2023-01-10,335.07,0.25,Hcmc,paid_search,21,2,Tuesday
O0000352,C04211,2023-01-10,172.0,0.327,Hcmc,email,20,2,Tuesday
O0000353,C00370,2023-01-10,236.84,0.304,Taipei,paid_search,21,2,Tuesday
O0000354,C03057,2023-01-10,127.86,0.25,Taipei,organic,15,2,Tuesday
O0000355,C02744,2023-01-10,158.56,0.45,Hcmc,organic,22,2,Tuesday
O0000356,C01606,2023-01-10,226.97,0.362,Hcmc,social,21,2,Tuesday
O0000357,C02799,2023-01-10,138.05,0.377,Hanoi,organic,23,2,Tuesday
O0000358,C01125,2023-01-10,172.38,0.45,Hcmc,paid_search,21,2,Tuesday
O0000359,C00932,2023-01-10,220.14,0.327,Hanoi,paid_search,22,2,Tuesday
O0000360,C00779,2023-01-10,123.94,0.435,Hcmc,paid_search,14,2,Tuesday
O0000361,C02882,2023-01-10,127.93,0.304,Hanoi,organic,15,2,Tuesday
O0000362,C04635,2023-01-10,165.08,0.45,Hcmc,referral,23,2,Tuesday
O0000363,C03731,2023-01-10,184.57,0.25,Taipei,email,15,2,Tuesday
O0000364,C00891,2023-01-10,148.43,0.367,Hcmc,paid_search,10,2,Tuesday
O0000365,C04163,2023-01-10,194.19,0.433,Taipei,email,22,2,Tuesday
O0000366,C01453,2023-01-10,151.49,0.293,Hanoi,social,13,2,Tuesday
O0000367,C04485,2023-01-10,187.24,0.45,Hcmc,referral,21,2,Tuesday
O0000368,C04619,2023-01-10,161.51,0.298,Hcmc,referral,22,2,Tuesday
O0000369,C03283,2023-01-10,180.27,0.32,Danang,organic,21,2,Tuesday
O0000370,C03564,2023-01-10,207.89,0.401,Taipei,email,21,2,Tuesday
O0000371,C02035,2023-01-10,100.67,0.42,Hcmc,social,15,2,Tuesday
O0000372,C04419,2023-01-10,188.8,0.372,Hcmc,referral,21,2,Tuesday
O0000373,C03363,2023-01-10,290.49,0.383,Hcmc,organic,21,2,Tuesday
O0000374,C04149,2023-01-10,168.89,0.364,Hanoi,email,15,2,Tuesday
O0000375,C02981,2023-01-10,127.77,0.339,Hcmc,organic,21,2,Tuesday
O0000376,C00676,2023-01-10,227.72,0.303,Hcmc,paid_search,20,2,Tuesday
O0000377,C00119,2023-01-10,198.01,0.25,Hcmc,paid_search,23,2,Tuesday
O0000378,C01388,2023-01-10,199.3,0.335,Hanoi,social,13,2,Tuesday
O0000379,C04956,2023-01-10,282.91,0.385,Hcmc,referral,20,2,Tuesday
O0000380,C04271,2023-01-10,221.66,0.304,Hanoi,email,15,2,Tuesday
O0000381,C04492,2023-01-10,152.7,0.356,Taipei,referral,21,2,Tuesday
O0000382,C04878,2023-01-10,230.37,0.41,Hanoi,referral,20,2,Tuesday
O0000383,C00299,2023-01-11,98.02,0.408,Hcmc,paid_search,21,3,Wednesday
O0000384,C02634,2023-01-11,223.59,0.299,Taipei,organic,21,3,Wednesday
O0000385,C00497,2023-01-11,181.21,0.323,Taipei,paid_search,21,3,Wednesday
O0000386,C00776,2023-01-11,167.6,0.304,Hcmc,paid_search,14,3,Wednesday
O0000387,C01121,2023-01-11,232.43,0.399,Hcmc,paid_search,15,3,Wednesday
O0000388,C02893,2023-01-11,125.87,0.316,Danang,organic,13,3,Wednesday
O0000389,C04488,2023-01-11,178.18,0.45,Hcmc,referral,13,3,Wednesday
O0000390,C04885,2023-01-11,127.01,0.382,Taipei,referral,20,3,Wednesday
O0000391,C01371,2023-01-11,153.6,0.333,Hcmc,social,13,3,Wednesday
O0000392,C00603,2023-01-11,171.04,0.25,Hcmc,paid_search,14,3,Wednesday
O0000393,C02239,2023-01-11,160.52,0.434,Hanoi,social,21,3,Wednesday
O0000394,C01095,2023-01-11,123.87,0.392,Hcmc,paid_search,22,3,Wednesday
O0000395,C01339,2023-01-11,232.36,0.25,Hcmc,social,22,3,Wednesday
O0000396,C01355,2023-01-11,152.64,0.284,Hcmc,social,21,3,Wednesday
O0000397,C01340,2023-01-11,276.72,0.37,Hanoi,social,21,3,Wednesday
O0000398,C00944,2023-01-11,237.64,0.355,Hanoi,paid_search,20,3,Wednesday
O0000399,C02682,2023-01-11,164.95,0.352,Danang,organic,20,3,Wednesday
O0000400,C02904,2023-01-11,219.05,0.45,Taipei,organic,22,3,Wednesday
O0000401,C03977,2023-01-11,227.51,0.348,Hanoi,email,22,3,Wednesday
O0000402,C04650,2023-01-11,188.86,0.25,Taipei,referral,22,3,Wednesday
O0000403,C03189,2023-01-11,204.32,0.448,Taipei,organic,14,3,Wednesday
O0000404,C04039,2023-01-11,143.82,0.398,Hanoi,email,21,3,Wednesday
O0000405,C01133,2023-01-11,146.35,0.279,Hcmc,paid_search,20,3,Wednesday
O0000406,C04694,2023-01-11,150.61,0.377,Hanoi,referral,13,3,Wednesday
O0000407,C01791,2023-01-11,226.16,0.339,Taipei,social,21,3,Wednesday
O0000408,C01243,2023-01-11,264.43,0.287,Hcmc,paid_search,22,3,Wednesday
O0000409,C04899,2023-01-11,190.32,0.408,Danang,referral,13,3,Wednesday
O0000410,C00079,2023-01-11,115.32,0.355,Hcmc,paid_search,21,3,Wednesday
O0000411,C01349,2023-01-12,131.82,0.45,Hcmc,social,15,4,Thursday
O0000412,C02334,2023-01-12,198.0,0.428,Hcmc,social,20,4,Thursday
O0000413,C03693,2023-01-12,171.14,0.41,Hcmc,email,21,4,Thursday
O0000414,C04659,2023-01-12,236.58,0.402,Hcmc,referral,10,4,Thursday
O0000415,C04502,2023-01-12,271.43,0.37,Danang,referral,21,4,Thursday
O0000416,C02468,2023-01-12,223.67,0.386,Hanoi,social,21,4,Thursday
O0000417,C01864,2023-01-12,100.44,0.396,Hanoi,social,21,4,Thursday
O0000418,C01101,2023-01-12,297.7,0.314,Hcmc,paid_search,20,4,Thursday
O0000419,C03975,2023-01-12,144.99,0.342,Hcmc,email,21,4,Thursday
O0000420,C03281,2023-01-12,150.69,0.402,Hcmc,organic,14,4,Thursday
O0000421,C00785,2023-01-12,185.74,0.431,Hcmc,paid_search,22,4,Thursday
O0000422,C01979,2023-01-12,171.26,0.375,Hanoi,social,20,4,Thursday
O0000423,C01944,2023-01-12,120.01,0.423,Hanoi,social,13,4,Thursday
O0000424,C00916,2023-01-12,205.23,0.285,Hanoi,paid_search,20,4,Thursday
O0000425,C02083,2023-01-12,140.41,0.25,Hcmc,social,21,4,Thursday
O0000426,C01987,2023-01-12,139.35,0.45,Hcmc,social,16,4,Thursday
O0000427,C02468,2023-01-12,135.41,0.403,Hanoi,social,21,4,Thursday
O0000428,C02767,2023-01-12,134.89,0.45,Hanoi,organic,14,4,Thursday
O0000429,C00401,2023-01-12,146.95,0.365,Hcmc,paid_search,14,4,Thursday
O0000430,C01126,2023-01-12,178.97,0.319,Danang,paid_search,21,4,Thursday
O0000431,C04704,2023-01-12,284.01,0.392,Hanoi,referral,20,4,Thursday
O0000432,C01202,2023-01-12,122.66,0.261,Hanoi,paid_search,22,4,Thursday
O0000433,C01134,2023-01-12,211.31,0.413,Hanoi,paid_search,13,4,Thursday
O0000434,C00708,2023-01-12,281.41,0.406,Hanoi,paid_search,13,4,Thursday
O0000435,C03382,2023-01-12,201.01,0.443,Hanoi,organic,22,4,Thursday
O0000436,C00438,2023-01-12,170.51,0.292,Hcmc,paid_search,14,4,Thursday
O0000437,C01621,2023-01-12,178.95,0.274,Danang,social,14,4,Thursday
O0000438,C02300,2023-01-12,151.2,0.327,Hcmc,social,20,4,Thursday
O0000439,C01597,2023-01-12,173.94,0.408,Hcmc,social,20,4,Thursday
O0000440,C03820,2023-01-13,128.66,0.308,Hcmc,email,15,5,Friday
O0000441,C02427,2023-01-13,135.92,0.386,Hanoi,social,20,5,Friday
O0000442,C03911,2023-01-13,190.68,0.25,Hcmc,email,13,5,Friday
O0000443,C01883,2023-01-13,216.32,0.332,Hcmc,social,13,5,Friday
O0000444,C03944,2023-01-13,253.26,0.272,Hanoi,email,21,5,Friday
O0000445,C03573,2023-01-13,189.27,0.363,Hcmc,email,20,5,Friday
O0000446,C00594,2023-01-13,239.27,0.25,Taipei,paid_search,21,5,Friday
O0000447,C04817,2023-01-13,193.53,0.252,Danang,referral,21,5,Friday
O0000448,C00991,2023-01-13,225.85,0.45,Danang,paid_search,22,5,Friday
O0000449,C04043,2023-01-13,203.96,0.438,Hcmc,email,20,5,Friday
O0000450,C00803,2023-01-13,213.46,0.386,Hcmc,paid_search,20,5,Friday
O0000451,C03078,2023-01-13,311.11,0.371,Hcmc,organic,20,5,Friday
O0000452,C01476,2023-01-13,172.18,0.366,Hcmc,social,14,5,Friday
O0000453,C02137,2023-01-13,201.41,0.369,Hcmc,social,21,5,Friday
O0000454,C02490,2023-01-13,224.04,0.25,Hcmc,social,13,5,Friday
O0000455,C01947,2023-01-13,135.33,0.371,Hcmc,social,10,5,Friday
O0000456,C04829,2023-01-13,242.25,0.292,Taipei,referral,20,5,Friday
O0000457,C01002,2023-01-13,135.39,0.356,Hcmc,paid_search,16,5,Friday
O0000458,C03009,2023-01-13,192.71,0.286,Hcmc,organic,21,5,Friday
O0000459,C04931,2023-01-13,154.72,0.324,Hcmc,referral,20,5,Friday
O0000460,C00833,2023-01-13,212.76,0.339,Danang,paid_search,14,5,Friday
O0000461,C02624,2023-01-13,149.39,0.25,Hcmc,organic,13,5,Friday
O0000462,C00688,2023-01-13,217.86,0.27,Hcmc,paid_search,20,5,Friday
O0000463,C01654,2023-01-13,154.02,0.25,Hcmc,social,20,5,Friday
O0000464,C00781,2023-01-13,210.29,0.25,Hcmc,paid_search,14,5,Friday
O0000465,C03418,2023-01-13,147.27,0.25,Hcmc,organic,23,5,Friday
O0000466,C01964,2023-01-13,162.58,0.422,Taipei,social,20,5,Friday
O0000467,C00207,2023-01-13,137.92,0.417,Hanoi,paid_search,20,5,Friday
O0000468,C01626,2023-01-13,175.64,0.269,Danang,social,20,5,Friday
O0000469,C01647,2023-01-13,182.28,0.45,Hcmc,social,22,5,Friday
O0000470,C03650,2023-01-13,155.95,0.25,Hcmc,email,15,5,Friday
O0000471,C01690,2023-01-13,172.14,0.415,Hcmc,social,22,5,Friday
O0000472,C02512,2023-01-13,125.59,0.252,Hcmc,social,15,5,Friday
O0000473,C04940,2023-01-13,182.45,0.264,Hcmc,referral,14,5,Friday
O0000474,C00407,2023-01-13,142.14,0.448,Hcmc,paid_search,20,5,Friday
O0000475,C00538,2023-01-13,220.29,0.287,Danang,paid_search,13,5,Friday
O0000476,C01923,2023-01-13,120.6,0.443,Hanoi,social,21,5,Friday
O0000477,C02818,2023-01-13,211.6,0.283,Danang,organic,20,5,Friday
O0000478,C03437,2023-01-13,145.17,0.376,Hanoi,organic,13,5,Friday
O0000479,C01913,2023-01-14,155.12,0.385,Taipei,social,15,6,Saturday
O0000480,C01312,2023-01-14,177.36,0.257,Hcmc,social,14,6,Saturday
O0000481,C03231,2023-01-14,166.42,0.422,Hanoi,organic,22,6,Saturday
O0000482,C02543,2023-01-14,140.99,0.384,Taipei,social,20,6,Saturday
O0000483,C02970,2023-01-14,184.4,0.258,Hcmc,organic,15,6,Saturday
O0000484,C00930,2023-01-14,209.91,0.321,Hcmc,paid_search,14,6,Saturday
O0000485,C03646,2023-01-14,107.99,0.286,Hcmc,email,15,6,Saturday
O0000486,C01716,2023-01-14,199.9,0.379,Hcmc,social,21,6,Saturday
O0000487,C01097,2023-01-14,136.57,0.364,Hcmc,paid_search,13,6,Saturday
O0000488,C00249,2023-01-14,199.29,0.336,Hcmc,paid_search,21,6,Saturday
O0000489,C04639,2023-01-14,154.72,0.376,Hanoi,referral,21,6,Saturday
O0000490,C01743,2023-01-14,151.14,0.45,Hcmc,social,15,6,Saturday
O0000491,C03646,2023-01-14,271.67,0.258,Hcmc,email,21,6,Saturday
O0000492,C04602,2023-01-14,238.25,0.421,Taipei,referral,22,6,Saturday
O0000493,C04104,2023-01-14,208.52,0.284,Hanoi,email,14,6,Saturday
O0000494,C01121,2023-01-14,195.01,0.25,Hcmc,paid_search,21,6,Saturday
O0000495,C04869,2023-01-14,263.46,0.262,Hcmc,referral,21,6,Saturday
O0000496,C03334,2023-01-14,173.96,0.392,Hanoi,organic,21,6,Saturday
O0000497,C03084,2023-01-14,273.54,0.373,Hcmc,organic,21,6,Saturday
O0000498,C02451,2023-01-14,209.84,0.345,Hcmc,social,21,6,Saturday
O0000499,C01055,2023-01-14,130.22,0.353,Hcmc,paid_search,19,6,Saturday
O0000500,C01112,2023-01-14,175.03,0.25,Taipei,paid_search,14,6,Saturday
O0000501,C00578,2023-01-14,173.59,0.366,Hanoi,paid_search,20,6,Saturday
O0000502,C03936,2023-01-14,161.45,0.282,Hcmc,email,20,6,Saturday
O0000503,C03610,2023-01-14,144.9,0.45,Hcmc,email,15,6,Saturday
O0000504,C02755,2023-01-14,129.29,0.304,Hcmc,organic,17,6,Saturday
O0000505,C00312,2023-01-15,209.8,0.252,Taipei,paid_search,20,7,Sunday
O0000506,C04542,2023-01-15,196.53,0.45,Danang,referral,20,7,Sunday
O0000507,C01470,2023-01-15,260.72,0.357,Taipei,social,21,7,Sunday
O0000508,C00866,2023-01-15,155.96,0.335,Hcmc,paid_search,15,7,Sunday
O0000509,C02034,2023-01-15,126.81,0.321,Taipei,social,21,7,Sunday
O0000510,C03719,2023-01-15,162.28,0.349,Hcmc,email,21,7,Sunday
O0000511,C02430,2023-01-15,181.52,0.287,Hanoi,social,22,7,Sunday
O0000512,C03363,2023-01-15,182.06,0.36,Hcmc,organic,22,7,Sunday
O0000513,C03551,2023-01-15,195.16,0.45,Hcmc,email,20,7,Sunday
O0000514,C01653,2023-01-15,117.66,0.252,Hanoi,social,13,7,Sunday
O0000515,C03655,2023-01-15,202.22,0.327,Hcmc,email,22,7,Sunday
O0000516,C00323,2023-01-15,216.01,0.35,Hcmc,paid_search,21,7,Sunday
O0000517,C01091,2023-01-15,172.35,0.351,Hcmc,paid_search,20,7,Sunday
O0000518,C03506,2023-01-15,128.84,0.349,Hanoi,email,20,7,Sunday
O0000519,C01570,2023-01-15,134.43,0.328,Hcmc,social,21,7,Sunday
O0000520,C04658,2023-01-15,209.3,0.394,Hcmc,referral,20,7,Sunday
O0000521,C00429,2023-01-15,175.36,0.445,Hcmc,paid_search,20,7,Sunday
O0000522,C01357,2023-01-15,195.14,0.439,Hcmc,social,20,7,Sunday
O0000523,C04338,2023-01-15,204.76,0.343,Hanoi,referral,15,7,Sunday
O0000524,C01041,2023-01-15,151.87,0.25,Taipei,paid_search,13,7,Sunday
O0000525,C00250,2023-01-15,165.42,0.338,Hcmc,paid_search,21,7,Sunday
O0000526,C04323,2023-01-15,159.31,0.322,Hanoi,referral,21,7,Sunday
O0000527,C04718,2023-01-15,179.77,0.421,Hcmc,referral,20,7,Sunday
O0000528,C02333,2023-01-15,199.67,0.328,Hanoi,social,20,7,Sunday
O0000529,C03293,2023-01-15,206.45,0.414,Taipei,organic,14,7,Sunday
O0000530,C00846,2023-01-16,176.22,0.366,Hanoi,paid_search,20,1,Monday
O0000531,C01457,2023-01-16,197.42,0.45,Hcmc,social,21,1,Monday
O0000532,C00004,2023-01-16,265.31,0.292,Hcmc,paid_search,20,1,Monday
O0000533,C02963,2023-01-16,92.79,0.383,Taipei,organic,13,1,Monday
O0000534,C02799,2023-01-16,188.38,0.323,Hanoi,organic,21,1,Monday
O0000535,C00857,2023-01-16,206.01,0.435,Hcmc,paid_search,15,1,Monday
O0000536,C00595,2023-01-16,252.33,0.35,Hanoi,paid_search,21,1,Monday
O0000537,C01923,2023-01-16,230.79,0.422,Hanoi,social,15,1,Monday
O0000538,C02672,2023-01-16,207.79,0.434,Hanoi,organic,21,1,Monday
O0000539,C03432,2023-01-16,181.43,0.394,Danang,organic,20,1,Monday
O0000540,C00067,2023-01-16,229.19,0.25,Hcmc,paid_search,15,1,Monday
O0000541,C04102,2023-01-16,206.73,0.256,Taipei,email,13,1,Monday
O0000542,C03170,2023-01-16,125.45,0.393,Hcmc,organic,13,1,Monday
O0000543,C00633,2023-01-16,237.58,0.357,Hcmc,paid_search,15,1,Monday
O0000544,C01937,2023-01-16,123.62,0.336,Taipei,social,20,1,Monday
O0000545,C04190,2023-01-16,194.41,0.291,Hcmc,email,21,1,Monday
O0000546,C02179,2023-01-16,156.03,0.383,Hcmc,social,22,1,Monday
O0000547,C00942,2023-01-16,257.37,0.45,Taipei,paid_search,20,1,Monday
O0000548,C04204,2023-01-16,140.85,0.409,Hanoi,email,20,1,Monday
O0000549,C01521,2023-01-16,222.06,0.334,Hcmc,social,21,1,Monday
O0000550,C03276,2023-01-16,148.75,0.436,Hcmc,organic,21,1,Monday
O0000551,C02694,2023-01-16,165.42,0.409,Taipei,organic,13,1,Monday
O0000552,C03553,2023-01-16,240.95,0.388,Hcmc,email,21,1,Monday
O0000553,C04079,2023-01-16,200.16,0.25,Hcmc,email,21,1,Monday
O0000554,C02377,2023-01-17,128.12,0.45,Danang,social,22,2,Tuesday
O0000555,C00906,2023-01-17,137.26,0.449,Hcmc,paid_search,20,2,Tuesday
O0000556,C01002,2023-01-17,178.79,0.387,Hcmc,paid_search,21,2,Tuesday
O0000557,C02139,2023-01-17,176.74,0.45,Hcmc,social,22,2,Tuesday
O0000558,C00474,2023-01-17,174.56,0.331,Hcmc,paid_search,14,2,Tuesday
O0000559,C00600,2023-01-17,224.44,0.382,Hanoi,paid_search,14,2,Tuesday
O0000560,C03648,2023-01-17,221.21,0.373,Hcmc,email,23,2,Tuesday
O0000561,C00833,2023-01-17,194.32,0.266,Danang,paid_search,22,2,Tuesday
O0000562,C02810,2023-01-17,171.72,0.352,Hcmc,organic,20,2,Tuesday
O0000563,C00957,2023-01-17,244.99,0.42,Hanoi,paid_search,13,2,Tuesday
O0000564,C03779,2023-01-17,275.21,0.339,Hcmc,email,22,2,Tuesday
O0000565,C00767,2023-01-17,112.65,0.292,Hanoi,paid_search,15,2,Tuesday
O0000566,C00538,2023-01-17,132.85,0.4,Danang,paid_search,10,2,Tuesday
O0000567,C03624,2023-01-17,201.71,0.296,Taipei,email,21,2,Tuesday
O0000568,C01971,2023-01-17,200.25,0.395,Hcmc,social,14,2,Tuesday
O0000569,C01623,2023-01-17,107.02,0.342,Hanoi,social,15,2,Tuesday
O0000570,C01025,2023-01-17,106.2,0.402,Hanoi,paid_search,13,2,Tuesday
O0000571,C04899,2023-01-17,107.03,0.323,Danang,referral,20,2,Tuesday
O0000572,C03448,2023-01-17,226.96,0.392,Taipei,organic,22,2,Tuesday
O0000573,C03240,2023-01-17,171.62,0.418,Hcmc,organic,14,2,Tuesday
O0000574,C00298,2023-01-17,264.72,0.394,Hanoi,paid_search,21,2,Tuesday
O0000575,C04681,2023-01-17,176.89,0.419,Hcmc,referral,21,2,Tuesday
O0000576,C02621,2023-01-17,222.48,0.383,Taipei,organic,22,2,Tuesday
O0000577,C01485,2023-01-18,287.12,0.399,Hcmc,social,21,3,Wednesday
O0000578,C01509,2023-01-18,121.17,0.337,Hcmc,social,23,3,Wednesday
O0000579,C01302,2023-01-18,144.97,0.25,Hcmc,social,14,3,Wednesday
O0000580,C03615,2023-01-18,126.1,0.383,Hanoi,email,21,3,Wednesday
O0000581,C03420,2023-01-18,168.29,0.25,Hcmc,organic,15,3,Wednesday
O0000582,C04514,2023-01-18,212.92,0.442,Danang,referral,22,3,Wednesday
O0000583,C02051,2023-01-18,115.05,0.284,Hanoi,social,13,3,Wednesday
O0000584,C04492,2023-01-18,176.34,0.25,Taipei,referral,21,3,Wednesday
O0000585,C04403,2023-01-18,239.47,0.387,Hanoi,referral,20,3,Wednesday
O0000586,C02718,2023-01-18,193.41,0.32,Hcmc,organic,22,3,Wednesday
O0000587,C01080,2023-01-18,143.15,0.281,Hanoi,paid_search,15,3,Wednesday
O0000588,C00175,2023-01-18,235.46,0.25,Hanoi,paid_search,21,3,Wednesday
O0000589,C02604,2023-01-18,114.52,0.361,Hcmc,organic,14,3,Wednesday
O0000590,C04129,2023-01-18,176.51,0.373,Hcmc,email,20,3,Wednesday
O0000591,C02595,2023-01-18,162.85,0.349,Hcmc,organic,20,3,Wednesday
O0000592,C03027,2023-01-18,193.06,0.424,Hcmc,organic,13,3,Wednesday
O0000593,C00903,2023-01-18,224.63,0.343,Taipei,paid_search,21,3,Wednesday
O0000594,C04413,2023-01-18,276.27,0.304,Hcmc,referral,21,3,Wednesday
O0000595,C00386,2023-01-18,192.65,0.376,Hcmc,paid_search,20,3,Wednesday
O0000596,C01271,2023-01-18,251.23,0.279,Hcmc,social,20,3,Wednesday
O0000597,C04869,2023-01-18,128.33,0.283,Hcmc,referral,21,3,Wednesday
O0000598,C02452,2023-01-18,177.16,0.42,Taipei,social,22,3,Wednesday
O0000599,C04241,2023-01-18,245.95,0.45,Hcmc,email,21,3,Wednesday
O0000600,C02521,2023-01-18,140.23,0.267,Hanoi,social,21,3,Wednesday
O0000601,C03776,2023-01-18,202.69,0.349,Danang,email,13,3,Wednesday
O0000602,C00097,2023-01-18,226.34,0.45,Hanoi,paid_search,21,3,Wednesday
O0000603,C00002,2023-01-18,171.65,0.431,Hcmc,paid_search,13,3,Wednesday
O0000604,C03180,2023-01-18,211.9,0.363,Hcmc,organic,22,3,Wednesday
O0000605,C02776,2023-01-18,232.96,0.396,Taipei,organic,22,3,Wednesday
O0000606,C02994,2023-01-18,147.34,0.323,Danang,organic,20,3,Wednesday
O0000607,C04718,2023-01-18,164.86,0.307,Hcmc,referral,21,3,Wednesday
O0000608,C01302,2023-01-18,251.37,0.45,Hcmc,social,20,3,Wednesday
O0000609,C01157,2023-01-18,259.49,0.321,Hcmc,paid_search,22,3,Wednesday
O0000610,C00922,2023-01-18,160.64,0.25,Hcmc,paid_search,13,3,Wednesday
O0000611,C02246,2023-01-19,145.48,0.351,Hcmc,social,14,4,Thursday
O0000612,C02423,2023-01-19,176.0,0.341,Hcmc,social,21,4,Thursday
O0000613,C00646,2023-01-19,177.9,0.368,Hcmc,paid_search,13,4,Thursday
O0000614,C04381,2023-01-19,112.32,0.426,Hcmc,referral,23,4,Thursday
O0000615,C02220,2023-01-19,182.94,0.366,Hcmc,social,22,4,Thursday
O0000616,C03952,2023-01-19,164.82,0.349,Hcmc,email,22,4,Thursday
O0000617,C00666,2023-01-19,187.53,0.288,Taipei,paid_search,13,4,Thursday
O0000618,C04169,2023-01-19,141.48,0.413,Hcmc,email,15,4,Thursday
O0000619,C03731,2023-01-19,252.14,0.347,Taipei,email,14,4,Thursday
O0000620,C00133,2023-01-19,163.15,0.38,Taipei,paid_search,21,4,Thursday
O0000621,C03618,2023-01-19,165.0,0.326,Hcmc,email,21,4,Thursday
O0000622,C04520,2023-01-19,152.87,0.299,Taipei,referral,22,4,Thursday
O0000623,C03339,2023-01-19,210.09,0.337,Hcmc,organic,21,4,Thursday
O0000624,C04039,2023-01-19,243.65,0.45,Hanoi,email,15,4,Thursday
O0000625,C02833,2023-01-19,130.84,0.415,Hcmc,organic,15,4,Thursday
O0000626,C02450,2023-01-19,102.18,0.339,Hanoi,social,21,4,Thursday
O0000627,C02368,2023-01-19,174.54,0.41,Hcmc,social,14,4,Thursday
O0000628,C03221,2023-01-19,170.9,0.329,Hcmc,organic,21,4,Thursday
O0000629,C04321,2023-01-19,254.4,0.283,Hcmc,referral,20,4,Thursday
O0000630,C01325,2023-01-19,135.47,0.404,Hcmc,social,14,4,Thursday
O0000631,C01466,2023-01-19,217.85,0.39,Hcmc,social,20,4,Thursday
O0000632,C02757,2023-01-19,159.12,0.45,Hanoi,organic,22,4,Thursday
O0000633,C04775,2023-01-19,250.01,0.392,Hanoi,referral,14,4,Thursday
O0000634,C01906,2023-01-19,82.84,0.45,Taipei,social,17,4,Thursday
O0000635,C01398,2023-01-19,216.42,0.438,Hcmc,social,20,4,Thursday
O0000636,C03191,2023-01-19,168.3,0.262,Taipei,organic,14,4,Thursday
O0000637,C01933,2023-01-20,187.12,0.378,Hcmc,social,20,5,Friday
O0000638,C04103,2023-01-20,224.95,0.301,Hanoi,email,15,5,Friday
O0000639,C03350,2023-01-20,175.53,0.45,Hcmc,organic,21,5,Friday
O0000640,C02671,2023-01-20,224.08,0.268,Hcmc,organic,21,5,Friday
O0000641,C04072,2023-01-20,107.55,0.284,Taipei,email,15,5,Friday
O0000642,C04132,2023-01-20,123.22,0.298,Hanoi,email,20,5,Friday
O0000643,C01699,2023-01-20,73.93,0.317,Danang,social,23,5,Friday
O0000644,C04589,2023-01-20,167.81,0.356,Danang,referral,20,5,Friday
O0000645,C00436,2023-01-20,246.81,0.45,Hcmc,paid_search,14,5,Friday
O0000646,C02038,2023-01-20,195.01,0.355,Hcmc,social,14,5,Friday
O0000647,C01210,2023-01-20,162.69,0.25,Hanoi,paid_search,16,5,Friday
O0000648,C03820,2023-01-20,167.16,0.268,Hcmc,email,13,5,Friday
O0000649,C03363,2023-01-20,129.68,0.295,Hcmc,organic,21,5,Friday
O0000650,C00549,2023-01-20,198.94,0.45,Taipei,paid_search,21,5,Friday
O0000651,C03981,2023-01-20,164.57,0.345,Hanoi,email,21,5,Friday
O0000652,C00264,2023-01-20,182.44,0.394,Hcmc,paid_search,13,5,Friday
O0000653,C01572,2023-01-20,153.4,0.45,Danang,social,21,5,Friday
O0000654,C01187,2023-01-20,304.85,0.341,Hcmc,paid_search,21,5,Friday
O0000655,C03275,2023-01-20,162.04,0.275,Taipei,organic,20,5,Friday
O0000656,C01156,2023-01-20,229.93,0.271,Hanoi,paid_search,20,5,Friday
O0000657,C04215,2023-01-20,333.04,0.308,Taipei,email,15,5,Friday
O0000658,C00218,2023-01-20,144.69,0.294,Taipei,paid_search,13,5,Friday
O0000659,C04630,2023-01-20,197.53,0.442,Hcmc,referral,13,5,Friday
O0000660,C02319,2023-01-20,165.79,0.319,Hcmc,social,20,5,Friday
O0000661,C04044,2023-01-20,228.72,0.405,Hcmc,email,22,5,Friday
O0000662,C02488,2023-01-20,141.86,0.416,Hcmc,social,15,5,Friday
O0000663,C00065,2023-01-21,179.33,0.289,Hcmc,paid_search,17,6,Saturday
O0000664,C04330,2023-01-21,214.13,0.45,Hcmc,referral,21,6,Saturday
O0000665,C04011,2023-01-21,141.66,0.308,Danang,email,20,6,Saturday
